reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-03-28,01,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.3,0.0019266417238754752
2026-03-28,01,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.35,0.0020095842907283095
2026-03-28,01,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.4,0.0020969525118687917
2026-03-28,01,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.45,0.0021896942252231004
2026-03-28,01,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.5,0.00228220672330856
2026-03-28,01,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.55,0.002372315054877573
2026-03-28,01,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.6,0.002463756044317024
2026-03-28,01,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.65,0.0025679736731797054
2026-03-28,01,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.7,0.0026773444603948805
2026-03-28,01,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.75,0.0027943867071445598
2026-03-28,01,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.8,0.0029168982003433003
2026-03-28,01,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.85,0.003070946982327385
2026-03-28,01,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.9,0.003333924819718197
2026-03-28,01,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.95,0.0037020313096117223
2026-03-28,01,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.975,0.004031009723430766
2026-03-28,01,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.99,0.0043486055699562595
2026-03-28,01,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.01,7.213658070284568e-4
2026-03-28,01,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.025,8.596646479365484e-4
2026-03-28,01,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.05,0.0010061882475622898
2026-03-28,01,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.1,0.0011811028136594086
2026-03-28,01,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.15,0.0013148533138885358
2026-03-28,01,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.2,0.0014114419639193875
2026-03-28,01,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.25,0.0015063292970513586
2026-03-28,01,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.3,0.0015966675376138087
2026-03-28,01,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.35,0.0016968625907578332
2026-03-28,01,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.4,0.0017815674161732954
2026-03-28,01,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.45,0.0018626281163572293
2026-03-28,01,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.5,0.001961282436041228
2026-03-28,01,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.55,0.0020533403014873306
2026-03-28,01,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.6,0.002155893388345923
2026-03-28,01,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.65,0.0022712796294073506
2026-03-28,01,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.7,0.002391413460011704
2026-03-28,01,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.75,0.002535849538738972
2026-03-28,01,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.8,0.0026945642111770073
2026-03-28,01,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.85,0.0028824678347210476
2026-03-28,01,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.9,0.0031452956505277707
2026-03-28,01,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.95,0.003561385956134499
2026-03-28,01,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.975,0.003970960211078456
2026-03-28,01,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.99,0.004480349945035677
2026-03-28,01,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.01,5.208321100094108e-4
2026-03-28,01,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.025,6.388602316799e-4
2026-03-28,01,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.05,7.676067776362479e-4
2026-03-28,01,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.1,9.302588265490607e-4
2026-03-28,01,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.15,0.0010592753531381734
2026-03-28,01,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.2,0.0011613596295140804
2026-03-28,01,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.25,0.0012598411496567185
2026-03-28,01,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.3,0.0013488053686710496
2026-03-28,01,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.35,0.0014365626571520539
2026-03-28,01,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.4,0.0015311707051326314
2026-03-28,01,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.45,0.0016194939978401793
2026-03-28,01,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.5,0.0017077352737626408
2026-03-28,01,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.55,0.00180950865628397
2026-03-28,01,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.6,0.0019120372815272016
2026-03-28,01,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.65,0.0020309769779478957
2026-03-28,01,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.7,0.002141259418892467
2026-03-28,01,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.75,0.0022754869306773843
2026-03-28,01,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.8,0.002430773228158393
2026-03-28,01,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.85,0.0026424662777945465
2026-03-28,01,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.9,0.002935673911756415
2026-03-28,01,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.95,0.0033876496719581145
2026-03-28,01,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.975,0.0038352714720575848
2026-03-28,01,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.99,0.004524235351258826
2026-03-28,01,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.01,3.7612454353257385e-4
2026-03-28,01,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.025,4.730178321180615e-4
2026-03-28,01,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.05,5.905467421219083e-4
2026-03-28,01,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.1,7.445862387531982e-4
2026-03-28,01,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.15,8.538356629031491e-4
2026-03-28,01,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.2,9.530186404267589e-4
2026-03-28,01,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.25,0.0010389180064646986
2026-03-28,01,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.3,0.001120203342908191
2026-03-28,01,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.35,0.0012031288384449872
2026-03-28,01,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.4,0.0012875275143584154
2026-03-28,01,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.45,0.0013727964368073268
2026-03-28,01,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.5,0.0014590471665618483
2026-03-28,01,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.55,0.0015476398105067264
2026-03-28,01,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.6,0.001643858062089762
2026-03-28,01,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.65,0.001747019348058966
2026-03-28,01,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.7,0.0018756471839923188
2026-03-28,01,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.75,0.0020230642242910573
2026-03-28,01,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.8,0.002179911436780037
2026-03-28,01,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.85,0.002400819250684719
2026-03-28,01,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.9,0.0026569384875817724
2026-03-28,01,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.95,0.0031858556987440388
2026-03-28,01,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.975,0.00360591257874194
2026-03-28,01,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.99,0.004254814074396556
2026-03-28,02,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.01,0.004666763890914394
2026-03-28,02,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.025,0.00510204081632653
2026-03-28,02,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.05,0.005529691039006193
2026-03-28,02,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.1,0.005826656955571741
2026-03-28,02,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.15,0.0061162079510703364
2026-03-28,02,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.2,0.00640559033338186
2026-03-28,02,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.25,0.006694804249745306
2026-03-28,02,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.3,0.006839348079161816
2026-03-28,02,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.35,0.006983849847228284
2026-03-28,02,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.4,0.007128309572301426
2026-03-28,02,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.45,0.007272727272727273
2026-03-28,02,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.5,0.007561436672967864
2026-03-28,02,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.55,0.007705728409421343
2026-03-28,02,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.6,0.007849978194505015
2026-03-28,02,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.65,0.007994186046511628
2026-03-28,02,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.7,0.008138351983723296
2026-03-28,02,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.75,0.008426558186837135
2026-03-28,02,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.8,0.008714596949891068
2026-03-28,02,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.85,0.009002468418759983
2026-03-28,02,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.9,0.009290172739149368
2026-03-28,02,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.95,0.00986508051646598
2026-03-28,02,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.975,0.010295823665893272
2026-03-28,02,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.99,0.010869565217391304
2026-03-28,02,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.01,0.003533606330871113
2026-03-28,02,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.025,0.003925431406356775
2026-03-28,02,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.05,0.004306521233064598
2026-03-28,02,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.1,0.004761961241471979
2026-03-28,02,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.15,0.00507950922252245
2026-03-28,02,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.2,0.005333905073398539
2026-03-28,02,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.25,0.005576368152348165
2026-03-28,02,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.3,0.0057966874463856784
2026-03-28,02,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.35,0.00598293792302329
2026-03-28,02,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.4,0.00620847482105335
2026-03-28,02,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.45,0.006413784805403923
2026-03-28,02,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.5,0.006614508681755562
2026-03-28,02,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.55,0.006797269347267753
2026-03-28,02,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.6,0.007019655781341778
2026-03-28,02,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.65,0.007234891852150079
2026-03-28,02,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.7,0.007465845016039874
2026-03-28,02,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.75,0.007738393536444237
2026-03-28,02,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.8,0.008057423372961798
2026-03-28,02,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.85,0.008407218905587216
2026-03-28,02,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.9,0.008897066123212623
2026-03-28,02,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.95,0.009648543693772634
2026-03-28,02,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.975,0.01033618858089987
2026-03-28,02,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.99,0.011233204966239453
2026-03-28,02,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.01,0.002571262270953229
2026-03-28,02,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.025,0.0030373948895326044
2026-03-28,02,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.05,0.0034703166642274293
2026-03-28,02,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.1,0.003958650202983287
2026-03-28,02,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.15,0.004331331225727577
2026-03-28,02,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.2,0.004641903262072152
2026-03-28,02,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.25,0.004902171674057906
2026-03-28,02,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.3,0.0051550638432160175
2026-03-28,02,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.35,0.005426254000061843
2026-03-28,02,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.4,0.005660515295567028
2026-03-28,02,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.45,0.005940620351868445
2026-03-28,02,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.5,0.0062093600271566915
2026-03-28,02,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.55,0.006463429087778784
2026-03-28,02,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.6,0.0067248736565846306
2026-03-28,02,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.65,0.007036210968842212
2026-03-28,02,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.7,0.007351195836770322
2026-03-28,02,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.75,0.007696483636824245
2026-03-28,02,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.8,0.008125183962125422
2026-03-28,02,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.85,0.008678284066409758
2026-03-28,02,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.9,0.009493520480304577
2026-03-28,02,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.95,0.010662749003024321
2026-03-28,02,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.975,0.011815695340583438
2026-03-28,02,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.99,0.013400494122518172
2026-03-28,02,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.01,0.0014828287343149338
2026-03-28,02,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.025,0.0017413014625450836
2026-03-28,02,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.05,0.0019994318577575185
2026-03-28,02,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.1,0.002336958899094964
2026-03-28,02,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.15,0.00263110037094383
2026-03-28,02,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.2,0.002841313000495055
2026-03-28,02,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.25,0.0030428227691033133
2026-03-28,02,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.3,0.003245493552174167
2026-03-28,02,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.35,0.0034264178349728176
2026-03-28,02,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.4,0.003612931802291869
2026-03-28,02,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.45,0.00379789107119104
2026-03-28,02,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.5,0.004003445625313625
2026-03-28,02,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.55,0.004206527869491279
2026-03-28,02,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.6,0.004398636688367193
2026-03-28,02,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.65,0.004647634595500584
2026-03-28,02,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.7,0.0049165860387194804
2026-03-28,02,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.75,0.005184165437399423
2026-03-28,02,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.8,0.005536551329423652
2026-03-28,02,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.85,0.005949465556940529
2026-03-28,02,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.9,0.006516579806613294
2026-03-28,02,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.95,0.00747420431872603
2026-03-28,02,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.975,0.008287780533351956
2026-03-28,02,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.99,0.009638196824223724
2026-03-28,02,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.01,0.0010780718070263259
2026-03-28,02,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.025,0.0012829155275328457
2026-03-28,02,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.05,0.0014865147319469234
2026-03-28,02,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.1,0.0018217829605998775
2026-03-28,02,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.15,0.002032696203329641
2026-03-28,02,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.2,0.002222731552603008
2026-03-28,02,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.25,0.0024019744947440824
2026-03-28,02,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.3,0.002577639386179932
2026-03-28,02,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.35,0.002742439402203701
2026-03-28,02,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.4,0.0029138974806253255
2026-03-28,02,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.45,0.0031028130141511233
2026-03-28,02,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.5,0.003303779143021381
2026-03-28,02,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.55,0.003463389235689664
2026-03-28,02,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.6,0.0036729037652878495
2026-03-28,02,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.65,0.0038773643525063647
2026-03-28,02,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.7,0.004137769738945826
2026-03-28,02,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.75,0.004411780777724908
2026-03-28,02,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.8,0.004747147750414973
2026-03-28,02,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.85,0.005202746964439741
2026-03-28,02,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.9,0.005791856921808575
2026-03-28,02,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.95,0.006681769753809169
2026-03-28,02,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.975,0.007633869909778999
2026-03-28,02,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.99,0.009055085675961673
2026-03-28,04,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.01,0.002272615797132253
2026-03-28,04,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.025,0.00238679091057708
2026-03-28,04,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.05,0.002468328565590519
2026-03-28,04,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.1,0.002549852893102321
2026-03-28,04,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.15,0.0026313638963798318
2026-03-28,04,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.2,0.002680264104072694
2026-03-28,04,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.25,0.0027291595169224234
2026-03-28,04,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.3,0.0027780501356342124
2026-03-28,04,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.35,0.002810641218380286
2026-03-28,04,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.4,0.0028432301709206183
2026-03-28,04,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.45,0.002892109606052189
2026-03-28,04,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.5,0.0029246932339917976
2026-03-28,04,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.55,0.0029735646832009933
